latitude_band_far_north,latitude_band_far_south,latitude_band_mid_north,latitude_band_mid_south,latitude_band_near_equator_north,latitude_band_near_equator_south,longitude_band_east_1,longitude_band_east_2,longitude_band_east_3,longitude_band_west_1,longitude_band_west_2,longitude_band_west_3,depth_category_above_reference,depth_category_deep,depth_category_intermediate,depth_category_shallow,type_earthquake,type_experimental explosion,type_explosion,type_ice quake,type_landslide,type_mining explosion,type_other event,type_quarry blast,status_automatic,status_reviewed,net_ak,net_av,net_ci,net_hv,net_mb,net_nc,net_nm,net_pr,net_se,net_tx,net_us,net_uu,net_uw,latitude,longitude,absolute_latitude,absolute_longitude,north_south,east_west,depth_signed_log,gap,nst_log,dmin_log,rms_log,horizontalError_log,depthError_log,total_location_error_log,station_coverage,gap_per_station,distance_per_station,error_per_station,mag
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7593689668712862,0.1605027044378583,0.5665976221647233,0.6750407673914621,1.0,0.0,0.44794063297102815,0.3224852071005917,0.4914275771257548,0.005810343577493169,0.040783360156097646,0.0624796641866081,0.09792665422566285,0.07729909562571605,0.00819672131147541,0.024761688224198327,0.000521783979022597,0.00532685360681192,0.44
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7069189961965814,0.1862453852478616,0.47212958239344305,0.6229838003580714,1.0,0.0,0.3363276173703662,0.3047337278106509,0.40812176876411776,0.005217581492890951,0.020783924522018698,0.06082615193934113,0.1194774762421632,0.09313224637909423,0.005172413793103448,0.03775936405281595,0.0007488624386231008,0.010016711035768473,0.99
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6407436932405297,0.22487723476624732,0.3529407426074236,0.5448622973312366,1.0,0.0,0.4618978655929009,0.2011834319526627,0.5774814255279357,0.025854882798229718,0.17830409004444728,0.2222429445773245,0.18838907434962834,0.22768919360864717,0.0205761316872428,0.009954812097091805,0.0014831308694904161,0.011828547766426582,1.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6598950022318167,0.21060162605240246,0.3874343104052318,0.5737304986535103,1.0,0.0,0.4233333032263016,0.12426035502958578,0.6447440757157921,0.025854882798229718,0.09661623082510096,0.08475991801837529,0.11698976449114815,0.1016909762630922,0.044848484848484846,0.004488788665276773,0.001014773752809232,0.0028775683626321774,1.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089642555776037,0.15871570627857273,0.4758133145683817,0.6786544432534768,1.0,0.0,0.36458485320836176,0.1834319526627219,0.5123040350637262,0.005100470799377301,0.010493850773517435,0.06082615193934113,0.13377258718892013,0.1047337826654329,0.01511111111111111,0.013368663732447076,0.00040660856748673917,0.0060723299018126614,1.52
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089631100025389,0.15867680833175424,0.4758112512644486,0.6787331028596826,1.0,0.0,0.35793581140246855,0.15680473372781062,0.5123040350637262,0.0009742811870337495,0.010493850773517435,0.05408440977245839,0.11947747418043402,0.09089299393529271,0.01717171717171717,0.01171816521452738,7.707995921060524e-05,0.0052456630430018384,0.88
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163951858277583,0.05485078960397821,0.6693079774058526,0.8886905534457836,1.0,0.0,0.30610233109247853,0.7751479289940829,0.47998844487382286,0.20126604661737676,0.2811916620747184,0.5066518431196924,0.4467636477065908,0.522835310940782,0.003393939393939394,0.06009611066199586,0.028278361911617266,0.10226350523460766,2.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620882798448033,0.0769615903328178,0.7516061554095403,0.8439779909462402,1.0,0.0,0.5814683122249569,0.30769230769230765,0.3894471407822876,0.009077753810310191,0.06005538023735053,0.13119868948826313,0.11651404217465047,0.13081825994058371,0.004558404558404559,0.042344082158148444,0.0014580494785641448,0.016818997165019906,-0.22
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764669133722888,0.06851004840223213,0.2371713471463272,0.861068737745651,1.0,0.0,0.17448971632067026,0.11538461538461538,0.590616695432585,0.0017985190793902252,0.05530268338413199,0.020881443703722857,0.02081336542406128,0.0,0.03461538461538462,0.005810428455941794,9.161087505003802e-05,0.0005345063756847243,1.76
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770761242919475,0.1734993060390715,0.41837935958663036,0.6487589801101016,1.0,0.0,0.5047089541949101,0.0621301775147929,0.7070276054548701,0.015150724601862725,0.1010139502303971,0.04356610197199204,0.1011255996198588,0.07239260120115007,0.10392156862745099,0.001815174107009192,0.00041017906772810496,0.0012697898672518746,1.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987044542149941,0.989769795390351,0.6374450665961879,0.9793124333848559,1.0,1.0,0.4609432300214239,0.5384615384615384,0.4404373589540212,0.23748923403848335,0.13903263432911542,0.8435262692945211,0.8002657071436311,0.8703197762931508,0.0037606837606837607,0.05316401688673313,0.04498830304120928,0.6417887781477324,2.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6655052573960498,0.21647524162676368,0.3975389835092227,0.5618528463383514,1.0,0.0,0.4659140679124342,0.21597633136094674,0.5021729901668021,0.025854882798229718,0.09661623082510096,0.174940184728553,0.2886534334907105,0.2605831745895537,0.012403100775193798,0.016302883319859875,0.002268317800397107,0.021860030054016554,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708968811842061,0.15868051794520144,0.47582152089083385,0.67872560126238,1.0,0.0,0.35383574515536886,0.07988165680473372,0.5557507730108345,0.004863433133721156,0.01566386394731168,0.04888837177920242,0.09953142162923492,0.07287504761218594,0.03666666666666667,0.0053952409405644795,0.0003032938144157053,0.00332533169936974,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912086892068792,0.16570579057734808,0.4438336293846844,0.6645190627704709,1.0,0.0,0.4760633621601988,0.5976331360946746,0.4914275771257548,0.015261012464261451,0.03585381626401955,0.13830491241266343,0.1011255996198588,0.13016727609026613,0.004651162790697674,0.04394873349501482,0.0013947177305329186,0.009113282409227265,0.96
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901553444619342,0.1724842504305188,0.4419364421798435,0.6508116302105897,1.0,0.0,0.37771539163634926,0.15976331360946744,0.47998844487382286,0.014181857456276167,0.040783360156097646,0.03062035070777829,0.05581737400753603,0.030691258784506938,0.013930348258706466,0.014322285098356237,0.0013797269852695443,0.002718424876259124,0.82
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4554073441106653,0.8566034831596163,0.019130039275462973,0.7100229069008936,1.0,1.0,0.4835124690468886,0.12426035502958578,0.8033807427458378,0.42726625166398396,0.31148117145729864,0.5035937170379006,0.24589434833482204,0.4931446335718816,0.11151515151515151,0.0017146060969567372,0.015884810041555095,0.012073854018404995,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851001997032433,0.1726111323815983,0.43283158263520527,0.6505550489480076,1.0,0.0,0.4249737988372433,0.14201183431952663,0.6250298844482407,0.018097645270370034,0.09218170999286376,0.04356610197199204,0.10739911717904899,0.0776624315111688,0.036065573770491806,0.005623187027438299,0.000782456225246982,0.00225160131836932,1.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7993528413690114,0.9898259198154229,0.6386128816142891,0.9794259284542816,1.0,1.0,0.7399354884310102,0.5177514792899408,0.4404373589540212,0.23212413825439054,0.26215049459873896,0.7535481408295366,0.8751783273975918,0.8450368354733108,0.003900709219858156,0.051238435282493486,0.043477981439111545,0.5900976035657999,3.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6650343235683952,0.21631131385056346,0.3966907810223913,0.5621843418381596,1.0,0.0,0.4541000594278764,0.1834319526627219,0.47998844487382286,0.0,0.05050697511519855,0.13272078007451665,0.12571906002507324,0.13618656765266843,0.012444444444444445,0.016082816850803917,0.0,0.010552558026574916,0.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088857576500128,0.15884583951856912,0.47567193135595615,0.6783912872195563,1.0,0.0,0.2446644285005004,0.29881656804733725,0.454624531246497,0.006187123584164006,0.005272900689314911,0.050634112751390264,0.11651404292007284,0.08738371505062828,0.007017543859649122,0.028491180067574565,0.000684316583182878,0.00700800759640177,1.05
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38689602736603296,0.8370971891665413,0.10146837372539136,0.670577189850844,0.0,1.0,0.4835124690468886,0.1863905325443787,0.6861511475168987,0.38826135261007116,0.4154067891613674,0.48904302105393604,0.2584744238234959,0.4795150451839337,0.0412280701754386,0.0049557060091619505,0.025579063729144712,0.02247871179599864,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086594038205223,0.15832857757554153,0.4752642437578197,0.6794372966897648,1.0,0.0,0.42126964455142085,0.1390532544378698,0.6707288132076662,0.01595249483364823,0.03087798489783031,0.03811131399848285,0.09792665422566285,0.06807025195120847,0.04777777777777778,0.004224235075083902,0.0005308327627024765,0.0014800351903229612,1.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946435030924655,0.011173761775710056,0.6301308567459756,0.9770144391573724,1.0,0.0,0.5799257469800365,0.6568047337278107,0.5557507730108345,0.12749832991438437,0.31148117145729864,0.46627286450836164,0.3790332671891364,0.47432138327399914,0.006241134751773049,0.03338195494007241,0.010059496332195864,0.05158690487605864,2.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901906076229376,0.17248332428489982,0.4419999549264338,0.650813503066502,1.0,0.0,0.32990726856481667,0.15976331360946744,0.5557507730108345,0.012860482910978476,0.0647658303374854,0.034397846576024335,0.04403372742318253,0.024067805776572075,0.021890547263681594,0.009270324417419422,0.0008139809115468488,0.0015230956107928396,1.11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8790901285444594,0.4348353748361417,0.7822283139824335,0.12028398489054751,1.0,0.0,0.4835124690468886,0.27218934911242604,0.7037145177387613,0.2326999630252023,0.34013258943649166,0.4716827525262235,0.25781091558646885,0.46254525130868485,0.03301587301587302,0.006275326286460955,0.009880449950937285,0.018900592979336828,4.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901837824950006,0.1724898073042883,0.44198766213676954,0.6508003930750029,1.0,0.0,0.3388792720021603,0.15680473372781062,0.5218871814343533,0.013214685021192154,0.07406294857575793,0.03994470823561827,0.04802583230323048,0.03019783995312539,0.01818181818181818,0.011090782736955565,0.0010131501148047373,0.0021627556694288263,0.71
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409895343488213,0.06818821279639664,0.7136050449608781,0.8617195551817525,1.0,0.0,0.29986981847739685,0.16568047337278108,0.4677598011511463,0.01416383511804332,0.040783360156097646,0.03626244789715441,0.0963111509020381,0.06617408515729487,0.012560386473429951,0.01583131231473996,0.00147635084265846,0.0048998127644342485,0.49
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8104382141643245,0.04049877387580275,0.6585788305869192,0.9177132653823746,1.0,0.0,0.63325983065009,0.5621301775147929,0.5218871814343533,0.11677749639501828,0.21132029766990615,0.3534852877174516,0.26605684123079415,0.3552815548535397,0.005911330049261084,0.03489270873221858,0.010918965580227336,0.033539419237661794,2.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090029447717676,0.15870088902253482,0.475882997969268,0.6786844067764985,1.0,0.0,0.3283479584192812,0.2189349112426035,0.3894471407822876,0.005201614829626675,0.005272900689314911,0.08883308001482068,0.21144044653358246,0.1767340808105231,0.006130268199233717,0.031340758705350455,0.0008294986160741065,0.0222513782126066,0.23
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688599442796554,0.08309637897434563,0.7638026515547305,0.8315721932585054,1.0,0.0,0.4945022329248137,0.42011834319526625,0.4404373589540212,0.04945854149238085,0.17830409004444728,0.35694922284321545,0.30296325807258945,0.36768524669812486,0.004731182795698925,0.042160693433935144,0.006426900434458469,0.058321799696851105,1.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997344115215463,0.16972016880301605,0.4591893724735797,0.6564011687369966,1.0,0.0,0.40695593598583774,0.6183431952662722,0.47998844487382286,0.03117840106839311,0.02585498855034302,0.17766616002964136,0.3477444394270744,0.30802059145181504,0.0042042042042042035,0.04843258780203,0.0031311858916681667,0.03148642663121831,0.51
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946435030924655,0.006103114461041559,0.6301308567459756,0.9872683253802508,1.0,0.0,0.6825859828813304,0.6301775147928994,0.5021729901668021,0.09127514249327778,0.09661623082510096,0.6811620911552674,0.5972779342679075,0.6965211755761577,0.00471976401179941,0.04348756479147843,0.009073271201588427,0.20149543868309672,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7068382321826622,0.18626159279637444,0.4719841177157538,0.6229510253792394,1.0,0.0,0.33447292018901115,0.2692307692307692,0.4404373589540212,0.0028952319789583908,0.03087798489783031,0.050634112751390264,0.08126371348173095,0.05942361150061016,0.007051282051282051,0.028131456031617715,0.00034480320830869687,0.005658996484216775,1.15
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6883387229093608,0.17192624768950748,0.4386645113308788,0.6519400259090704,1.0,0.0,0.45647187429101793,0.10059171597633136,0.5632942532354599,0.02174497714452013,0.05530268338413199,0.03811131399848285,0.1011255996198588,0.07080366160334453,0.032624113475177303,0.0061248091260217375,0.0013409727756497597,0.0029575677479906195,0.44
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040553545176203,0.9908895054549052,0.6470826136929383,0.9815767162055791,1.0,1.0,0.7645502763254579,0.5621301775147929,0.3894471407822876,0.23748923403848335,0.39316903067664494,0.8280774513319762,0.6535820390702252,0.8339935086718682,0.002627257799671593,0.073886942722836,0.05998440405494571,0.6702588846464236,2.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708591152541152,0.15890464015630373,0.4751413158611775,0.6782723803006273,1.0,0.0,0.3194096390468618,0.1183431952662722,0.47998844487382286,0.0016529617112566032,0.010493850773517435,0.04356610197199204,0.06521610261555454,0.04413421373780039,0.01761006289308176,0.0112413545315728,0.00015712486182164066,0.003568710642415553,0.26
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850148856040306,0.17254352375071752,0.43267792276440253,0.6506917674310168,1.0,0.0,0.47483949009898735,0.0650887573964497,0.6786076672922732,0.012772507059649194,0.07406294857575793,0.028706894590411838,0.061500385535697484,0.03444625823783074,0.08571428571428572,0.0022377655149789693,0.00040414026514596897,0.0008068222751719347,1.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6901564819832524,0.1724930488139964,0.44193849097811266,0.6507938380792253,1.0,0.0,0.38593309319069624,0.15680473372781062,0.4404373589540212,0.014274524858763517,0.040783360156097646,0.034397846576024335,0.06705274147702324,0.041214115605133474,0.01111111111111111,0.017678298751459626,0.0017362271523689557,0.004153282106648098,0.17
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427299419727622,0.06944082475862323,0.7167397063252549,0.8591865175348761,1.0,0.0,0.21761697697681845,0.23668639053254437,0.454624531246497,0.020107602631813895,0.09218170999286376,0.06736661771832912,0.18487337923555527,0.14966694206348108,0.008602150537634409,0.02315880024044939,0.0022822417819718522,0.012158777100508705,-0.29
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.572672142239304,0.3121984122529817,0.23033655609301953,0.3682810122936118,1.0,0.0,0.463120915148355,0.5591715976331362,0.5396264772608514,0.1045658523340883,0.10970139310463471,0.11496242331289719,0.13377258580089227,0.12900885423538538,0.006600660066006601,0.031393155483697116,0.008635917926645195,0.0070508333038180725,3.23
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611816753505044,0.10846906460588146,0.7499732631824803,0.7802634321695596,1.0,0.0,0.40695593598583774,0.4792899408284023,0.5309786630455564,0.07117180265714824,0.2490653323192052,0.36120351831817504,0.0,0.3428925302614819,0.007238095238095238,0.02851657235246564,0.005784210391012622,0.02213328320349759,2.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7966043623487722,0.024149062027492063,0.6336625752165066,0.9507757275623901,1.0,0.0,0.63325983065009,0.6183431952662722,0.5396264772608514,0.24030035709813072,0.29046167362754427,0.3499657046729686,0.2658962582153199,0.3522969372731639,0.006006006006006006,0.03453696218449654,0.026166666054580914,0.029912385718869207,2.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963593857566882,0.16244066416497133,0.4531105879846217,0.6711218163555948,1.0,0.0,0.36517230938325923,0.06804733727810651,0.8298844997363088,0.014773354988408758,0.08770976660158947,0.028706894590411838,0.0963111509020381,0.06433049010712658,0.19814814814814816,0.0008676656985738094,0.00019984089850924475,0.00043328187971372086,2.76
